NUMERO DE USINAS
XXX
165
NUMERO DAS USINAS NO CADASTRO
1   2   3   4   5   6   7   8   9   10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70  71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90  91  92  93  94  95  96  97  98  99  100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 
XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX 
1   2   4   6   7   8   9   10  11  12  14  15  16  17  18  29  203 30  20  21  24  25  26  27  28  31  32  33  290 262 241 311 312 315 34  117 118 108 109 119 107 37  38  39  40  42  43  45  153 46  47  48  49  249 50  51  52  57  61  62  63  66  71  72  73  74  76  77  78  82  83  278 304 305 281 195 86  88  89  90  91  92  93  94  103 95  101 102 97  98  99  110 111 112 113 114 115 215 120 121 122 123 125 180 181 124 126 127 129 130 182 185 131 147 146 133 217 134 135 192 193 139 141 143 144 283 148 154 189 155 156 162 169 172 173 174 175 178 190 251 252 253 257 261 267 275 288 314 272 227 228 229 230 310 276 279 196 285 287 277 286 204 280 284 145 
Hr  Dd  Mm  Ano
XX  XX  XX  XXXX
00  27  09  2024
Dia inic(1-SAB...7-SEX); sem da FCF; n. semanas; pre-interesse
X X X X
7 1 1 0
VAZOES DIARIAS PARA CADA USINA (m3/s)
NUM     NOME      itp   DI HI M DF HF M      VAZAO
XXX XXXXXXXXXXXX   X    XXxXXxXxXXxXXxX     XXXXXXXXX
001     CAMARGOS   1    27       F                 40
002     ITUTINGA   1    27       F                  1
004 FUNIL-GRANDE   1    27       F                 44
006       FURNAS   1    27       F                101
007   M.DEMORAES   1    27       F                 19
008     ESTREITO   1    27       F                  4
009      JAGUARA   1    27       F                  2
010    IGARAPAVA   1    27       F                  5
011 VOLTA.GRANDE   1    27       F                 12
012   P.COLOMBIA   1    27       F                 28
014      CACONDE   1    27       F                 16
015    E.DACUNHA   1    27       F                 10
016 A.S.OLIVEIRA   1    27       F                  1
017   MARIMBONDO   1    27       F                125
018   A.VERMELHA   1    27       F                 57
029   CORUMBA.IV   1    27       F                 24
203  CORUMBA.III   1    27       F                  5
030    CORUMBA.I   1    27       F                 46
020      BATALHA   1    27       F                 11
021   SERRAFACAO   1    27       F                  7
024   EMBORCACAO   1    27       F                 51
025    NOVAPONTE   1    27       F                 74
026      MIRANDA   1    27       F                  2
027 CAPIMBRANCO1   1    27       F                  1
028 CAPIMBRANCO2   1    27       F                  1
031    ITUMBIARA   1    27       F                 58
032 CACH.DOURADA   1    27       F                 18
033    SAO.SIMAO   1    27       F                237
290       ESPORA   1    27       F                 41
262        SALTO   1    27       F                 69
241 S.R.VERDINHO   1    27       F                  6
311         CACU   1    27       F                 59
312  B.COQUEIROS   1    27       F                  2
315    FRIOCLARO   1    27       F                  5
034   I.SOLTEIRA   1    27       F                127
117 GUARAPIRANGA   1    27       F                  9
118     BILLINGS   1    27       F                 11
108      TRAICAO   1    27       F                  0
109     PEDREIRA   1    27       F                  0
119  HENRYBORDEN   1    27       F                  0
107      E.SOUZA   1    27       F                 48
037  BARRABONITA   1    27       F                 82
038     A.S.LIMA   1    27       F                 17
039     IBITINGA   1    27       F                 33
040    PROMISSAO   1    27       F                 26
042 NAVANHANDAVA   1    27       F                 10
043     T.IRMAOS   1    27       F                  8
045        JUPIA   1    27       F                212
153 SAO.DOMINGOS   1    27       F                 84
046  P.PRIMAVERA   1    27       F                364
047  A.A.LAYDNER   1    27       F                 82
048       PIRAJU   1    27       F                  2
049    CHAVANTES   1    27       F                 47
249     OURINHOS   1    27       F                  2
050   L.N.GARCEZ   1    27       F                 39
051    CANOAS.II   1    27       F                  3
052     CANOAS.I   1    27       F                  6
057         MAUA   1    27       F                132
061     CAPIVARA   1    27       F                 83
062    TAQUARUCU   1    27       F                 30
063       ROSANA   1    27       F                 70
066       ITAIPU   1    27       F                781
071 STA.CLARA.PR   1    27       F                 57
