NUMERO DE USINAS
XXX
165
NUMERO DAS USINAS NO CADASTRO
1   2   3   4   5   6   7   8   9   10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70  71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90  91  92  93  94  95  96  97  98  99  100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 
XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX XXX 
1   2   4   6   7   8   9   10  11  12  14  15  16  17  18  29  203 30  20  21  24  25  26  27  28  31  32  33  290 262 241 311 312 315 34  117 118 108 109 119 107 37  38  39  40  42  43  45  153 46  47  48  49  249 50  51  52  57  61  62  63  66  71  72  73  74  76  77  78  82  83  278 304 305 281 195 86  88  89  90  91  92  93  94  103 95  101 102 97  98  99  110 111 112 113 114 115 215 120 121 122 123 125 180 181 124 126 127 129 130 182 185 131 147 146 133 217 134 135 192 193 139 141 143 144 283 148 154 189 155 156 162 169 172 173 174 175 178 190 251 252 253 257 261 267 275 288 314 272 227 228 229 230 310 276 279 196 285 287 277 286 204 280 284 145 
Hr  Dd  Mm  Ano
XX  XX  XX  XXXX
00  08  09  2024
Dia inic(1-SAB...7-SEX); sem da FCF; n. semanas; pre-interesse
X X X X
2 1 1 0
VAZOES DIARIAS PARA CADA USINA (m3/s)
014      CACONDE   1    11       F                 12
014      CACONDE   1    12       F                 12
014      CACONDE   1    13       F                 12
015    E.DACUNHA   1    08       F                  8
015    E.DACUNHA   1    09       F                  8
015    E.DACUNHA   1    10       F                  8
015    E.DACUNHA   1    11       F                  8
015    E.DACUNHA   1    12       F                  8
015    E.DACUNHA   1    13       F                  8
016 A.S.OLIVEIRA   1    08       F                  1
016 A.S.OLIVEIRA   1    09       F                  1
016 A.S.OLIVEIRA   1    10       F                  1
016 A.S.OLIVEIRA   1    11       F                  1
016 A.S.OLIVEIRA   1    12       F                  1
016 A.S.OLIVEIRA   1    13       F                  1
017   MARIMBONDO   1    08       F                128
017   MARIMBONDO   1    09       F                127
017   MARIMBONDO   1    10       F                126
017   MARIMBONDO   1    11       F                126
017   MARIMBONDO   1    12       F                125
017   MARIMBONDO   1    13       F                124
018   A.VERMELHA   1    08       F                 59
018   A.VERMELHA   1    09       F                 59
018   A.VERMELHA   1    10       F                 59
018   A.VERMELHA   1    11       F                 58
018   A.VERMELHA   1    12       F                 58
018   A.VERMELHA   1    13       F                 58
029   CORUMBA.IV   1    08       F                 25
029   CORUMBA.IV   1    09       F                 25
029   CORUMBA.IV   1    10       F                 25
029   CORUMBA.IV   1    11       F                 25
029   CORUMBA.IV   1    12       F                 24
029   CORUMBA.IV   1    13       F                 24
203  CORUMBA.III   1    08       F                  5
203  CORUMBA.III   1    09       F                  5
203  CORUMBA.III   1    10       F                  5
203  CORUMBA.III   1    11       F                  5
203  CORUMBA.III   1    12       F                  5
203  CORUMBA.III   1    13       F                  5
030    CORUMBA.I   1    08       F                 48
030    CORUMBA.I   1    09       F                 47
030    CORUMBA.I   1    10       F                 47
030    CORUMBA.I   1    11       F                 46
030    CORUMBA.I   1    12       F                 46
030    CORUMBA.I   1    13       F                 46
020      BATALHA   1    08       F                 12
020      BATALHA   1    09       F                 12
020      BATALHA   1    10       F                 12
020      BATALHA   1    11       F                 12
020      BATALHA   1    12       F                 12
020      BATALHA   1    13       F                 12
021   SERRAFACAO   1    08       F                  8
021   SERRAFACAO   1    09       F                  8
021   SERRAFACAO   1    10       F                  8
021   SERRAFACAO   1    11       F                  7
021   SERRAFACAO   1    12       F                  7
021   SERRAFACAO   1    13       F                  7
024   EMBORCACAO   1    08       F                 53
024   EMBORCACAO   1    09       F                 53
024   EMBORCACAO   1    10       F                 52
024   EMBORCACAO   1    11       F                 52
024   EMBORCACAO   1    12       F                 52
024   EMBORCACAO   1    13       F                 51
025    NOVAPONTE   1    08       F                 67
025    NOVAPONTE   1    09       F                 66
025    NOVAPONTE   1    10       F                 66
025    NOVAPONTE   1    11       F                 65
025    NOVAPONTE   1    12       F                 65
025    NOVAPONTE   1    13       F                 64
026      MIRANDA   1    08       F                  2
026      MIRANDA   1    09       F                  2
026      MIRANDA   1    10       F                  2
026      MIRANDA   1    11       F                  2
026      MIRANDA   1    12       F                  2
026      MIRANDA   1    13       F                  2
027 CAPIMBRANCO1   1    08       F                  1
027 CAPIMBRANCO1   1    09       F                  1
027 CAPIMBRANCO1   1    10       F                  1
027 CAPIMBRANCO1   1    11       F                  1
027 CAPIMBRANCO1   1    12       F                  1
027 CAPIMBRANCO1   1    13       F                  1
028 CAPIMBRANCO2   1    08       F                  1
028 CAPIMBRANCO2   1    09       F                  1
028 CAPIMBRANCO2   1    10       F                  1
028 CAPIMBRANCO2   1    11       F                  1
028 CAPIMBRANCO2   1    12       F                  1
028 CAPIMBRANCO2   1    13       F                  1
031    ITUMBIARA   1    08       F                 59
031    ITUMBIARA   1    09       F                 59
031    ITUMBIARA   1    10       F                 58
031    ITUMBIARA   1    11       F                 58
031    ITUMBIARA   1    12       F                 58
031    ITUMBIARA   1    13       F                 58
032 CACH.DOURADA   1    08       F                 19
032 CACH.DOURADA   1    09       F                 19
032 CACH.DOURADA   1    10       F                 18
032 CACH.DOURADA   1    11       F                 18
032 CACH.DOURADA   1    12       F                 18
032 CACH.DOURADA   1    13       F                 18
033    SAO.SIMAO   1    08       F                245
033    SAO.SIMAO   1    09       F                244
033    SAO.SIMAO   1    10       F                243
033    SAO.SIMAO   1    11       F                242
033    SAO.SIMAO   1    12       F                240
033    SAO.SIMAO   1    13       F                239
290       ESPORA   1    08       F                 41
290       ESPORA   1    09       F                 41
290       ESPORA   1    10       F                 41
290       ESPORA   1    11       F                 41
290       ESPORA   1    12       F                 41
290       ESPORA   1    13       F                 41
262        SALTO   1    08       F                 69
262        SALTO   1    09       F                 69
262        SALTO   1    10       F                 69
262        SALTO   1    11       F                 69
262        SALTO   1    12       F                 69
262        SALTO   1    13       F                 68
241 S.R.VERDINHO   1    08       F                  6
241 S.R.VERDINHO   1    09       F                  6
241 S.R.VERDINHO   1    10       F                  6
241 S.R.VERDINHO   1    11       F                  6
241 S.R.VERDINHO   1    12       F                  6
241 S.R.VERDINHO   1    13       F                  6
311         CACU   1    08       F                 60
311         CACU   1    09       F                 60
311         CACU   1    10       F                 60
311         CACU   1    11       F                 59
311         CACU   1    12       F                 59
311         CACU   1    13       F                 59
312  B.COQUEIROS   1    08       F                  2
312  B.COQUEIROS   1    09       F                  2
312  B.COQUEIROS   1    10       F                  2
312  B.COQUEIROS   1    11       F                  2
312  B.COQUEIROS   1    12       F                  2
312  B.COQUEIROS   1    13       F                  2
315    FRIOCLARO   1    08       F                  5
315    FRIOCLARO   1    09       F                  5
315    FRIOCLARO   1    10       F                  5
315    FRIOCLARO   1    11       F                  5
315    FRIOCLARO   1    12       F                  4
315    FRIOCLARO   1    13       F                  4
034   I.SOLTEIRA   1    08       F                122
034   I.SOLTEIRA   1    09       F                122
034   I.SOLTEIRA   1    10       F                122
034   I.SOLTEIRA   1    11       F                121
034   I.SOLTEIRA   1    12       F                121
034   I.SOLTEIRA   1    13       F                121
117 GUARAPIRANGA   1    08       F                  4
117 GUARAPIRANGA   1    09       F                  4
117 GUARAPIRANGA   1    10       F                  4
117 GUARAPIRANGA   1    11       F                  4
117 GUARAPIRANGA   1    12       F                  4
117 GUARAPIRANGA   1    13       F                  4
118     BILLINGS   1    08       F                  5
118     BILLINGS   1    09       F                  5
118     BILLINGS   1    10       F                  5
118     BILLINGS   1    11       F                  5
118     BILLINGS   1    12       F                  5
118     BILLINGS   1    13       F                  5
108      TRAICAO   1    08       F                  0
108      TRAICAO   1    09       F                  0
108      TRAICAO   1    10       F                  0
108      TRAICAO   1    11       F                  0
108      TRAICAO   1    12       F                  0
108      TRAICAO   1    13       F                  0
109     PEDREIRA   1    08       F                  0
109     PEDREIRA   1    09       F                  0
109     PEDREIRA   1    10       F                  0
109     PEDREIRA   1    11       F                  0
109     PEDREIRA   1    12       F                  0
109     PEDREIRA   1    13       F                  0
119  HENRYBORDEN   1    08       F                  0
119  HENRYBORDEN   1    09       F                  0
119  HENRYBORDEN   1    10       F                  0
119  HENRYBORDEN   1    11       F                  0
119  HENRYBORDEN   1    12       F                  0
119  HENRYBORDEN   1    13       F                  0
107      E.SOUZA   1    08       F                 22
107      E.SOUZA   1    09       F                 22
107      E.SOUZA   1    10       F                 22
107      E.SOUZA   1    11       F                 21
107      E.SOUZA   1    12       F                 21
107      E.SOUZA   1    13       F                 21
037  BARRABONITA   1    08       F                 66
037  BARRABONITA   1    09       F                 66
037  BARRABONITA   1    10       F                 65
037  BARRABONITA   1    11       F                 65
037  BARRABONITA   1    12       F                 64
037  BARRABONITA   1    13       F                 64
038     A.S.LIMA   1    08       F                 18
038     A.S.LIMA   1    09       F                 17
038     A.S.LIMA   1    10       F                 17
038     A.S.LIMA   1    11       F                 17
038     A.S.LIMA   1    12       F                 17
038     A.S.LIMA   1    13       F                 17
039     IBITINGA   1    08       F                 34
039     IBITINGA   1    09       F                 34
039     IBITINGA   1    10       F                 33
039     IBITINGA   1    11       F                 33
039     IBITINGA   1    12       F                 33
039     IBITINGA   1    13       F                 33
040    PROMISSAO   1    08       F                 23
040    PROMISSAO   1    09       F                 23
040    PROMISSAO   1    10       F                 23
040    PROMISSAO   1    11       F                 23
040    PROMISSAO   1    12       F                 23
040    PROMISSAO   1    13       F                 23
042 NAVANHANDAVA   1    08       F                  9
042 NAVANHANDAVA   1    09       F                  9
042 NAVANHANDAVA   1    10       F                  9
042 NAVANHANDAVA   1    11       F                  9
042 NAVANHANDAVA   1    12       F                  9
042 NAVANHANDAVA   1    13       F                  9
043     T.IRMAOS   1    08       F                  8
043     T.IRMAOS   1    09       F                  8
043     T.IRMAOS   1    10       F                  8
043     T.IRMAOS   1    11       F                  8
043     T.IRMAOS   1    12       F                  8
043     T.IRMAOS   1    13       F                  8
045        JUPIA   1    08       F                212
045        JUPIA   1    09       F                212
045        JUPIA   1    10       F                211
045        JUPIA   1    11       F                211
045        JUPIA   1    12       F                210
045        JUPIA   1    13       F                210
153 SAO.DOMINGOS   1    08       F                 82
153 SAO.DOMINGOS   1    09       F                 82
153 SAO.DOMINGOS   1    10       F                 82
153 SAO.DOMINGOS   1    11       F                 82
153 SAO.DOMINGOS   1    12       F                 82
153 SAO.DOMINGOS   1    13       F                 82
046  P.PRIMAVERA   1    08       F                333
046  P.PRIMAVERA   1    09       F                332
046  P.PRIMAVERA   1    10       F                331
046  P.PRIMAVERA   1    11       F                330
046  P.PRIMAVERA   1    12       F                328
046  P.PRIMAVERA   1    13       F                327
047  A.A.LAYDNER   1    08       F                 45
047  A.A.LAYDNER   1    09       F                 44
047  A.A.LAYDNER   1    10       F                 44
047  A.A.LAYDNER   1    11       F                 43
047  A.A.LAYDNER   1    12       F                 43
047  A.A.LAYDNER   1    13       F                 42
048       PIRAJU   1    08       F                  2
048       PIRAJU   1    09       F                  2
048       PIRAJU   1    10       F                  1
048       PIRAJU   1    11       F                  1
048       PIRAJU   1    12       F                  1
048       PIRAJU   1    13       F                  1
049    CHAVANTES   1    08       F                 30
049    CHAVANTES   1    09       F                 30
049    CHAVANTES   1    10       F                 30
049    CHAVANTES   1    11       F                 30
049    CHAVANTES   1    12       F                 30
049    CHAVANTES   1    13       F                 30
249     OURINHOS   1    08       F                  1
249     OURINHOS   1    09       F                  1
249     OURINHOS   1    10       F                  1
249     OURINHOS   1    11       F                  1
249     OURINHOS   1    12       F                  1
249     OURINHOS   1    13       F                  1
050   L.N.GARCEZ   1    08       F                 34
050   L.N.GARCEZ   1    09       F                 34
050   L.N.GARCEZ   1    10       F                 34
050   L.N.GARCEZ   1    11       F                 34
050   L.N.GARCEZ   1    12       F                 34
050   L.N.GARCEZ   1    13       F                 34
051    CANOAS.II   1    08       F                  3
051    CANOAS.II   1    09       F                  3
051    CANOAS.II   1    10       F                  3
051    CANOAS.II   1    11       F                  3
051    CANOAS.II   1    12       F                  3
051    CANOAS.II   1    13       F                  3
052     CANOAS.I   1    08       F                  6
052     CANOAS.I   1    09       F                  6
052     CANOAS.I   1    10       F                  6
052     CANOAS.I   1    11       F                  6
052     CANOAS.I   1    12       F                  6
052     CANOAS.I   1    13       F                  6
057         MAUA   1    08       F                 62
057         MAUA   1    09       F                 60
057         MAUA   1    10       F                 59
057         MAUA   1    11       F                 58
057         MAUA   1    12       F                 56
057         MAUA   1    13       F                 55
061     CAPIVARA   1    08       F                 58
061     CAPIVARA   1    09       F                 57
061     CAPIVARA   1    10       F                 56
061     CAPIVARA   1    11       F                 56
061     CAPIVARA   1    12       F                 55
061     CAPIVARA   1    13       F                 55
062    TAQUARUCU   1    08       F                 30
062    TAQUARUCU   1    09       F                 30
062    TAQUARUCU   1    10       F                 30
062    TAQUARUCU   1    11       F                 30
062    TAQUARUCU   1    12       F                 30
062    TAQUARUCU   1    13       F                 29
063       ROSANA   1    08       F                 70
063       ROSANA   1    09       F                 70
063       ROSANA   1    10       F                 69
063       ROSANA   1    11       F                 69
063       ROSANA   1    12       F                 69
063       ROSANA   1    13       F                 69
066       ITAIPU   1    08       F                632
066       ITAIPU   1    09       F                625
066       ITAIPU   1    10       F                618
066       ITAIPU   1    11       F                611
066       ITAIPU   1    12       F                605
066       ITAIPU   1    13       F                599
071 STA.CLARA.PR   1    08       F                 32
071 STA.CLARA.PR   1    09       F                 31
071 STA.CLARA.PR   1    10       F                 31
071 STA.CLARA.PR   1    11       F                 30
071 STA.CLARA.PR   1    12       F                 30
071 STA.CLARA.PR   1    13       F                 30
072       FUNDAO   1    08       F                  3
072       FUNDAO   1    09       F                  3
072       FUNDAO   1    10       F                  3
072       FUNDAO   1    11       F                  3
072       FUNDAO   1    12       F                  3
072       FUNDAO   1    13       F                  3
073       JORDAO   1    08       F                 11
073       JORDAO   1    09       F                 11
073       JORDAO   1    10       F                 11
073       JORDAO   1    11       F                 11
073       JORDAO   1    12       F                 11
073       JORDAO   1    13       F                 11
074   G.B.MUNHOZ   1    08       F                211
074   G.B.MUNHOZ   1    09       F                207
074   G.B.MUNHOZ   1    10       F                203
074   G.B.MUNHOZ   1    11       F                200
074   G.B.MUNHOZ   1    12       F                198
074   G.B.MUNHOZ   1    13       F                197
076      SEGREDO   1    08       F                 58
076      SEGREDO   1    09       F                 57
076      SEGREDO   1    10       F                 56
076      SEGREDO   1    11       F                 56
076      SEGREDO   1    12       F                 56
076      SEGREDO   1    13       F                 56
077 SLT.SANTIAGO   1    08       F                 14
077 SLT.SANTIAGO   1    09       F                 14
077 SLT.SANTIAGO   1    10       F                 13
077 SLT.SANTIAGO   1    11       F                 13
077 SLT.SANTIAGO   1    12       F                 13
077 SLT.SANTIAGO   1    13       F                 13
078 SALTO.OSORIO   1    08       F                  6
078 SALTO.OSORIO   1    09       F                  6
078 SALTO.OSORIO   1    10       F                  5
078 SALTO.OSORIO   1    11       F                  5
078 SALTO.OSORIO   1    12       F                  5
078 SALTO.OSORIO   1    13       F                  5
082  SALTOCAXIAS   1    08       F                 36
082  SALTOCAXIAS   1    09       F                 34
082  SALTOCAXIAS   1    10       F                 33
082  SALTOCAXIAS   1    11       F                 32
082  SALTOCAXIAS   1    12       F                 32
082  SALTOCAXIAS   1    13       F                 32
083  BAIXOIGUACU   1    08       F                 14
083  BAIXOIGUACU   1    09       F                 14
083  BAIXOIGUACU   1    10       F                 13
083  BAIXOIGUACU   1    11       F                 13
083  BAIXOIGUACU   1    12       F                 13
083  BAIXOIGUACU   1    13       F                 13
278        MANSO   1    08       F                 30
278        MANSO   1    09       F                 30
278        MANSO   1    10       F                 29
278        MANSO   1    11       F                 29
278        MANSO   1    12       F                 29
278        MANSO   1    13       F                 29
304   ITIQUIRA.I   1    08       F                 31
304   ITIQUIRA.I   1    09       F                 31
304   ITIQUIRA.I   1    10       F                 31
304   ITIQUIRA.I   1    11       F                 31
304   ITIQUIRA.I   1    12       F                 30
304   ITIQUIRA.I   1    13       F                 30
305  ITIQUIRA.II   1    08       F                  1
305  ITIQUIRA.II   1    09       F                  1
305  ITIQUIRA.II   1    10       F                  1
305  ITIQUIRA.II   1    11       F                  1
305  ITIQUIRA.II   1    12       F                  1
305  ITIQUIRA.II   1    13       F                  1
281  PONTE.PEDRA   1    08       F                 57
281  PONTE.PEDRA   1    09       F                 57
281  PONTE.PEDRA   1    10       F                 57
281  PONTE.PEDRA   1    11       F                 57
281  PONTE.PEDRA   1    12       F                 57
281  PONTE.PEDRA   1    13       F                 57
195        JAURU   1    08       F                 49
195        JAURU   1    09       F                 49
195        JAURU   1    10       F                 49
195        JAURU   1    11       F                 49
195        JAURU   1    12       F                 49
195        JAURU   1    13       F                 49
086  BARRAGRANDE   1    08       F                 99
086  BARRAGRANDE   1    09       F                 96
086  BARRAGRANDE   1    10       F                 97
086  BARRAGRANDE   1    11       F                104
086  BARRAGRANDE   1    12       F                115
086  BARRAGRANDE   1    13       F                126
088     SAOROQUE   1    08       F                 76
088     SAOROQUE   1    09       F                 74
088     SAOROQUE   1    10       F                 72
088     SAOROQUE   1    11       F                 70
088     SAOROQUE   1    12       F                 71
088     SAOROQUE   1    13       F                 73
089    GARIBALDI   1    08       F                 17
089    GARIBALDI   1    09       F                 16
089    GARIBALDI   1    10       F                 16
089    GARIBALDI   1    11       F                 16
089    GARIBALDI   1    12       F                 16
089    GARIBALDI   1    13       F                 16
090  CAMPOSNOVOS   1    08       F                  9
090  CAMPOSNOVOS   1    09       F                  9
090  CAMPOSNOVOS   1    10       F                  9
090  CAMPOSNOVOS   1    11       F                  8
090  CAMPOSNOVOS   1    12       F                  8
090  CAMPOSNOVOS   1    13       F                  9
091   MACHADINHO   1    08       F                 77
091   MACHADINHO   1    09       F                 75
091   MACHADINHO   1    10       F                 74
091   MACHADINHO   1    11       F                 72
091   MACHADINHO   1    12       F                 73
091   MACHADINHO   1    13       F                 75
092          ITA   1    08       F                148
092          ITA   1    09       F                142
092          ITA   1    10       F                138
092          ITA   1    11       F                134
092          ITA   1    12       F                132
092          ITA   1    13       F                135
093  PASSO.FUNDO   1    08       F                 25
093  PASSO.FUNDO   1    09       F                 24
093  PASSO.FUNDO   1    10       F                 23
093  PASSO.FUNDO   1    11       F                 23
093  PASSO.FUNDO   1    12       F                 23
093  PASSO.FUNDO   1    13       F                 24
094   MONJOLINHO   1    08       F                 18
094   MONJOLINHO   1    09       F                 17
094   MONJOLINHO   1    10       F                 17
094   MONJOLINHO   1    11       F                 16
094   MONJOLINHO   1    12       F                 16
094   MONJOLINHO   1    13       F                 17
103 FOZDOCHAPECO   1    08       F                119
103 FOZDOCHAPECO   1    09       F                116
103 FOZDOCHAPECO   1    10       F                113
103 FOZDOCHAPECO   1    11       F                111
103 FOZDOCHAPECO   1    12       F                109
103 FOZDOCHAPECO   1    13       F                108
095 QUEBRAQUEIXO   1    08       F                 32
095 QUEBRAQUEIXO   1    09       F                 32
095 QUEBRAQUEIXO   1    10       F                 31
095 QUEBRAQUEIXO   1    11       F                 30
095 QUEBRAQUEIXO   1    12       F                 30
095 QUEBRAQUEIXO   1    13       F                 29
101      SAOJOSE   1    08       F                126
101      SAOJOSE   1    09       F                123
101      SAOJOSE   1    10       F                121
101      SAOJOSE   1    11       F                119
101      SAOJOSE   1    12       F                117
101      SAOJOSE   1    13       F                117
102 PASSO.S.JOAO   1    08       F                  5
102 PASSO.S.JOAO   1    09       F                  5
102 PASSO.S.JOAO   1    10       F                  5
102 PASSO.S.JOAO   1    11       F                  5
102 PASSO.S.JOAO   1    12       F                  4
102 PASSO.S.JOAO   1    13       F                  4
097 CASTRO.ALVES   1    08       F                 56
097 CASTRO.ALVES   1    09       F                 56
097 CASTRO.ALVES   1    10       F                 58
097 CASTRO.ALVES   1    11       F                 64
097 CASTRO.ALVES   1    12       F                 68
097 CASTRO.ALVES   1    13       F                 73
098  MONTE.CLARO   1    08       F                 44
098  MONTE.CLARO   1    09       F                 43
098  MONTE.CLARO   1    10       F                 43
098  MONTE.CLARO   1    11       F                 44
098  MONTE.CLARO   1    12       F                 46
098  MONTE.CLARO   1    13       F                 47
099  14.DE.JULHO   1    08       F                  6
099  14.DE.JULHO   1    09       F                  6
099  14.DE.JULHO   1    10       F                  6
099  14.DE.JULHO   1    11       F                  6
099  14.DE.JULHO   1    12       F                  6
099  14.DE.JULHO   1    13       F                  6
110    ERNESTINA   1    08       F                 21
110    ERNESTINA   1    09       F                 21
110    ERNESTINA   1    10       F                 20
110    ERNESTINA   1    11       F                 20
110    ERNESTINA   1    12       F                 20
110    ERNESTINA   1    13       F                 20
111   PASSO.REAL   1    08       F                107
111   PASSO.REAL   1    09       F                105
111   PASSO.REAL   1    10       F                104
111   PASSO.REAL   1    11       F                103
111   PASSO.REAL   1    12       F                103
111   PASSO.REAL   1    13       F                102
112        JACUI   1    08       F                  1
112        JACUI   1    09       F                  1
112        JACUI   1    10       F                  1
112        JACUI   1    11       F                  1
112        JACUI   1    12       F                  1
112        JACUI   1    13       F                  1
113       ITAUBA   1    08       F                 16
113       ITAUBA   1    09       F                 16
113       ITAUBA   1    10       F                 17
113       ITAUBA   1    11       F                 18
113       ITAUBA   1    12       F                 18
113       ITAUBA   1    13       F                 18
114  D.FRANCISCA   1    08       F                 18
